price,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,type,paint_color,vehicle_age
10450,honda,odysseyexl,excellent,6 cylinders,gas,151000.0,clean,automatic,5FNRL5H60DB014427,fwd,mini-van,silver,8.0
14990,audi,q7,good,6 cylinders,gas,110694.0,clean,automatic,WA1LGAFE5DD011585,4wd,SUV,black,8.0
35590,ram,1500crewcabbighorn,good,8 cylinders,gas,22401.0,clean,other,1C6RR7LT4HS667558,4wd,pickup,blue,4.0
1000,chevrolet,impala,fair,4 cylinders,gas,217838.0,clean,automatic,2G1WF52E239428119,fwd,sedan,grey,18.0
10500,mazda,3,excellent,4 cylinders,gas,34383.0,clean,manual,JM1BL1U78D1776177,fwd,sedan,silver,8.0
27900,jeep,wranglerunlimited,excellent,6 cylinders,gas,93000.0,clean,automatic,1C4BJWDG6GL291774,4wd,wagon,white,5.0
11900,audi,a6,excellent,4 cylinders,gas,114000.0,clean,automatic,WAUGFAFC8DN005134,4wd,sedan,grey,8.0
19995,gmc,sierra3500hd,excellent,8 cylinders,diesel,223363.0,clean,automatic,1GTHK33235F932693,4wd,pickup,silver,16.0
12950,honda,crv,excellent,4 cylinders,gas,103053.0,clean,automatic,2HKRM4H35DH616853,4wd,SUV,blue,8.0
13900,honda,civicsdn,good,4 cylinders,gas,32901.0,clean,automatic,19XFB2F55DE290915,rwd,sedan,grey,8.0
15489,toyota,tundra,excellent,8 cylinders,gas,138537.0,clean,automatic,5TBBV54127S487292,4wd,pickup,black,14.0
16995,volkswagen,passat,excellent,4 cylinders,diesel,71395.0,clean,automatic,1VWCN7A30EC075414,fwd,sedan,silver,7.0
35590,ram,1500crewcabbighorn,good,6 cylinders,other,22805.0,clean,other,1C6RR7LG2JS220638,4wd,pickup,black,3.0
32590,lexus,rx350sportutility4d,good,6 cylinders,gas,20425.0,clean,other,2T2ZZMCA7HC068818,fwd,SUV,blue,4.0
15000,gmc,savana,excellent,8 cylinders,gas,5631.0,clean,automatic,1GDHG31VX31209766,rwd,bus,yellow,18.0
29100,ram,1500classic,excellent,8 cylinders,gas,78042.0,clean,automatic,1C6RR6TT1KS562171,rwd,pickup,grey,2.0
9995,jeep,patriotsport,like new,4 cylinders,gas,86917.0,clean,automatic,1C4NJPBB3ED803153,fwd,SUV,silver,7.0
52995,ram,2500,good,6 cylinders,diesel,115710.0,clean,automatic,3C6UR5ML8GG186974,4wd,truck,white,5.0
38590,chevrolet,corvettegrandsport,good,8 cylinders,gas,30237.0,clean,other,1G1YR3DW3B5102190,rwd,other,red,10.0
21990,nissan,maxima,good,6 cylinders,gas,25500.0,clean,automatic,1N4AA6AP8JC395115,fwd,sedan,white,3.0
9950,dodge,dakotalaramiecrewcab,like new,8 cylinders,gas,154391.0,clean,automatic,1D7HW58N28S634219,4wd,pickup,red,13.0
23950,ford,f150supercrewcab,excellent,6 cylinders,gas,130129.0,clean,automatic,1FTFW1ET5CFC20124,4wd,truck,silver,9.0
38900,ram,2500,excellent,6 cylinders,diesel,156956.0,clean,automatic,3C6UR5NL3DG525599,4wd,pickup,white,8.0
9900,hyundai,azera,good,6 cylinders,gas,80500.0,clean,automatic,KMHFG4JG1CA150217,fwd,sedan,silver,9.0
29990,chevrolet,coloradocrewcabwork,good,6 cylinders,gas,11401.0,clean,other,1GCGTBEN7J1162712,4wd,pickup,red,3.0
5995,toyota,camry,excellent,6 cylinders,gas,105286.0,clean,automatic,4T1BF32K43U562189,fwd,sedan,silver,18.0
27590,lincoln,mkxselectsportutility,good,6 cylinders,other,23818.0,clean,other,2LMPJ6KP4JBL17661,fwd,SUV,blue,3.0
39990,jeep,wranglerunlimitedallnew,good,6 cylinders,other,15688.0,clean,other,1C4HJXDG8JW111006,4wd,other,silver,3.0
9343,chevrolet,traverse,excellent,6 cylinders,gas,127300.0,clean,automatic,1GNKREED4CJ328485,fwd,SUV,silver,9.0
9999,subaru,outback,excellent,6 cylinders,gas,130500.0,clean,automatic,4S4BRDAC5B2376579,4wd,wagon,silver,10.0
11500,chevrolet,express,excellent,8 cylinders,gas,228699.0,clean,automatic,1GCWGFBA2D1127377,rwd,van,white,8.0
27998,dodge,chargerscatpackdaytona,excellent,8 cylinders,gas,77124.0,salvage,automatic,2C3CDXGJ2HH542320,rwd,sedan,grey,4.0
29590,ford,expeditionxltsport,good,6 cylinders,gas,70760.0,clean,other,1FMJU1JT1HEA52352,4wd,SUV,blue,4.0
29990,ram,1500quadcabtradesman,good,6 cylinders,other,31622.0,clean,other,1C6RR7FG7HS699550,4wd,pickup,white,4.0
15900,nissan,rogue,excellent,4 cylinders,gas,63372.0,clean,automatic,KNMAT2MT6HP587335,fwd,SUV,silver,4.0
18999,bmw,x5,excellent,6 cylinders,gas,81608.0,clean,automatic,5UXZV4C58D0G52430,4wd,SUV,grey,8.0
27990,nissan,frontiercrewcabpro4x,good,6 cylinders,gas,37332.0,clean,other,1N6AD0EV5JN745213,4wd,pickup,silver,3.0
12000,audi,s4quattro,excellent,8 cylinders,gas,105905.0,clean,automatic,WAUGL78E47A192930,4wd,sedan,grey,14.0
17888,mercedes-benz,sclass,good,8 cylinders,gas,68589.0,clean,automatic,WDDNG86X68A228732,4wd,sedan,black,13.0
4500,honda,civic,excellent,4 cylinders,gas,180000.0,clean,automatic,1HGFA16818L000319,fwd,sedan,red,13.0
9995,cadillac,escalade,excellent,8 cylinders,gas,214053.0,clean,automatic,1GYFK63867R333957,4wd,SUV,white,14.0
9999,chrysler,200limited,excellent,6 cylinders,gas,88650.0,clean,automatic,1C3CCBCG7CN120592,fwd,sedan,grey,9.0
9705,chevrolet,silverado1500,good,8 cylinders,gas,213044.0,clean,automatic,2GCEC13T761103292,rwd,truck,white,15.0
24986,chevrolet,silverado,like new,8 cylinders,gas,115853.0,clean,automatic,3GCUKREC6EG555671,4wd,truck,grey,7.0
51000,gmc,sierra2500hdcrecab4x4,good,8 cylinders,diesel,100557.0,clean,automatic,1GT12TEY1JF228327,4wd,pickup,black,3.0
19995,ram,1500,excellent,8 cylinders,gas,104463.0,clean,automatic,3C6JR6AT3EG159613,rwd,pickup,black,7.0
14999,subaru,forester,excellent,4 cylinders,gas,71404.0,clean,automatic,JF2SJAEC7EH546576,4wd,wagon,grey,7.0
33366,ford,transit250cargovan,excellent,6 cylinders,gas,16726.0,clean,automatic,1FTYR1ZM4KKB02199,rwd,van,white,2.0
47995,chevrolet,silverado3500hdlt,good,8 cylinders,gas,14530.0,clean,automatic,1GB4KZCG3JF243197,rwd,pickup,white,3.0
7500,chrysler,sebringtouring,like new,6 cylinders,gas,92428.0,clean,automatic,4A3AL25F48E004021,fwd,convertible,white,13.0
6800,mini,cooperclubmans,excellent,4 cylinders,gas,88000.0,clean,manual,WMWMM33549TP72430,fwd,coupe,blue,12.0
6450,honda,odyssey,excellent,6 cylinders,gas,139514.0,clean,automatic,5FNRL38628B050596,fwd,mini-van,blue,13.0
9995,chrysler,200limited,excellent,4 cylinders,gas,45476.0,clean,automatic,1C3CCCABXGN131489,fwd,sedan,black,5.0
29990,ford,superdutyf450drw,good,8 cylinders,diesel,137481.0,clean,automatic,1FD0X4HT9BEC31739,4wd,truck,white,10.0
16995,audi,q5,excellent,6 cylinders,gas,94165.0,clean,automatic,WA1DKAFPXBA096748,4wd,SUV,black,10.0
5799,chevrolet,silverado2500,excellent,8 cylinders,gas,235197.0,clean,automatic,1GCHC23U74F186434,rwd,pickup,white,17.0
38950,ford,f250,excellent,8 cylinders,diesel,135365.0,clean,automatic,1FT7W2BT0CED17946,4wd,truck,white,9.0
7900,kia,optimalx,like new,4 cylinders,gas,140000.0,clean,automatic,5XXGM4A77DG218964,fwd,sedan,silver,8.0
16988,ford,transitconnect,excellent,4 cylinders,gas,70445.0,clean,automatic,NM0LS7E78H1302449,fwd,mini-van,white,4.0
14980,toyota,prius,excellent,4 cylinders,hybrid,88592.0,clean,automatic,JTDKARFU9G3012452,fwd,sedan,silver,5.0
48900,rover,velar,excellent,4 cylinders,gas,23860.0,clean,automatic,SALYB2RXXJA724002,4wd,SUV,black,3.0
7990,ford,ranger,excellent,6 cylinders,gas,174000.0,clean,automatic,1FTYR44EX3PB06179,rwd,pickup,black,18.0
22500,infiniti,qx60,excellent,6 cylinders,gas,58590.0,clean,automatic,5N1DL0MM3HC520608,fwd,SUV,blue,4.0
39590,chevrolet,camarosscoupe2d,good,8 cylinders,gas,10496.0,clean,other,1G1FE1R71H0109878,rwd,coupe,white,4.0
26495,chevrolet,silverado1500,good,8 cylinders,gas,89000.0,clean,automatic,3GCPKTE26CG286487,4wd,truck,red,9.0
4999,honda,civiclx,like new,4 cylinders,gas,210000.0,clean,automatic,1HGFA16596L086613,fwd,sedan,blue,15.0
35990,dodge,challengerrtcoupe2d,good,8 cylinders,gas,6933.0,clean,other,2C3CDZBT0LH119099,rwd,coupe,white,1.0
27990,lincoln,mkxreservesport,good,6 cylinders,gas,23857.0,clean,other,2LMTJ6LR2GBL45983,fwd,other,white,5.0
6499,honda,accordsdnlxp,excellent,4 cylinders,gas,218419.0,clean,automatic,JHMCP26428C077217,fwd,sedan,silver,13.0
10950,ford,mustanggtconv,excellent,8 cylinders,gas,262114.0,clean,manual,1ZVFT8SH655199495,rwd,convertible,black,16.0
41590,dodge,chargerscatpacksedan4d,good,8 cylinders,gas,4212.0,clean,other,2C3CDXGJ9KH704175,rwd,sedan,white,2.0
36990,jeep,wranglerunlimitedallnew,good,6 cylinders,gas,30731.0,clean,other,1C4HJXDG6JW128841,4wd,other,white,3.0
2995,chevrolet,impala,excellent,6 cylinders,gas,101500.0,clean,automatic,2G1WF52E049185489,fwd,sedan,brown,17.0
9995,acura,rdx,good,4 cylinders,gas,125106.0,clean,automatic,5J8TB18299A000235,4wd,SUV,white,12.0
37900,chevrolet,silverado1500,excellent,8 cylinders,gas,23000.0,clean,automatic,1GCVKREC7JZ106854,4wd,truck,black,3.0
18800,jeep,grandcherokee,good,6 cylinders,gas,108121.0,clean,automatic,1C4RJFBG1FC713014,4wd,SUV,grey,6.0
35590,ram,1500crewcabbighorn,good,6 cylinders,other,22805.0,clean,other,1C6RR7LG2JS220638,4wd,pickup,black,3.0
28950,chevrolet,silverado2500d,excellent,8 cylinders,diesel,153871.0,clean,automatic,1GC2KUE86FZ531605,4wd,truck,white,6.0
33990,gmc,sierra1500crewcabslt,good,8 cylinders,other,34413.0,clean,other,3GTP2WE76DG226983,4wd,pickup,red,8.0
4600,cadillac,deville,fair,8 cylinders,gas,139730.0,clean,automatic,1G6KD54Y64U160993,fwd,sedan,white,17.0
24500,honda,accordsportsedan4d,like new,4 cylinders,gas,63372.0,clean,automatic,1HGCV1F38JA262240,fwd,sedan,blue,3.0
6995,ford,fusionsel,like new,4 cylinders,gas,110466.0,clean,automatic,3FAHP0JA7CR123830,fwd,sedan,silver,9.0
12300,mitsubishi,outlanderse,excellent,4 cylinders,gas,107071.0,clean,automatic,JA4AZ3A3XGZ016260,4wd,SUV,silver,5.0
42900,ford,superdutyf250srw,excellent,8 cylinders,diesel,145000.0,clean,automatic,1FT7W2BT2DEB73222,4wd,truck,black,8.0
38990,dodge,chargerrtscatpack,good,8 cylinders,gas,14706.0,clean,other,2C3CDXGJ8JH147905,rwd,sedan,red,3.0
9600,honda,crvex,excellent,4 cylinders,gas,119176.0,rebuilt,automatic,5J6RM4H53DL048304,fwd,SUV,blue,8.0
19995,nissan,frontier,excellent,6 cylinders,gas,84100.0,clean,automatic,1N6AD0FV1HN762521,4wd,truck,grey,4.0
19900,chevrolet,colorado,excellent,4 cylinders,gas,77495.0,clean,automatic,1GCHSBEA7G1210089,rwd,truck,red,5.0
13990,toyota,4runnerlimitedv8awd,excellent,8 cylinders,gas,151000.0,clean,automatic,JTEBT17R770065895,4wd,SUV,black,14.0
36990,toyota,4runnersr5sportutility,good,6 cylinders,gas,21415.0,clean,other,JTEBU5JR4J5589139,4wd,other,silver,3.0
18998,dodge,chargerrtplus,excellent,8 cylinders,gas,80820.0,clean,automatic,2C3CDXCTXDH680026,rwd,sedan,silver,8.0
6850,ford,cmaxenergi,excellent,4 cylinders,hybrid,120150.0,clean,automatic,1FADP5CU1DL512269,fwd,hatchback,silver,8.0
10999,acura,ilx,excellent,4 cylinders,gas,80956.0,clean,automatic,19VDE1F78DE006860,fwd,sedan,grey,8.0
17900,toyota,rav4,excellent,4 cylinders,gas,72000.0,clean,automatic,2T3WFREV1EW114108,fwd,SUV,silver,7.0
10750,jeep,patriotsport,excellent,4 cylinders,gas,33001.0,clean,automatic,1C4NJPBA0HD212936,fwd,SUV,black,4.0
22900,ford,f150,excellent,8 cylinders,gas,168509.0,clean,automatic,1FTFW1EF8GFA75306,4wd,pickup,white,5.0
28990,infiniti,qx6035sportutility,good,6 cylinders,gas,32458.0,clean,other,5N1DL0MN7JC500375,fwd,SUV,black,3.0
22750,ford,superdutyf350srwxlt,good,8 cylinders,other,139020.0,clean,automatic,1FTWW3BR7AEB29184,4wd,pickup,blue,11.0
59990,ford,superdutyf550drw,good,8 cylinders,diesel,31337.0,clean,automatic,1FD0X5HTXHEB33429,4wd,truck,white,4.0
29990,chevrolet,silverado1500double,good,8 cylinders,gas,26129.0,clean,other,1GCVKREC7EZ196951,4wd,pickup,brown,7.0
11480,honda,accord,excellent,4 cylinders,gas,125398.0,clean,automatic,1HGCR2F32DA284796,fwd,sedan,blue,8.0
35590,chevrolet,corvetteconvertible,good,8 cylinders,gas,31879.0,clean,other,1G1YC3DW6A5101146,rwd,other,red,11.0
3600,buick,rendezvous,good,6 cylinders,gas,193877.0,clean,automatic,3G5DB03E95S569004,4wd,SUV,silver,16.0
3250,acura,tl,excellent,6 cylinders,gas,133000.0,clean,automatic,19UUA56623A000203,fwd,sedan,brown,19.0
16000,ford,e350,good,8 cylinders,diesel,246846.0,clean,automatic,1FTSS34P77DA45919,rwd,van,white,14.0
7995,toyota,corolla,excellent,4 cylinders,gas,50882.0,clean,automatic,1NXBR32E66Z598343,fwd,sedan,grey,15.0
10500,ford,mustang,excellent,8 cylinders,gas,125045.0,clean,automatic,1ZVHT85H965131959,rwd,convertible,red,15.0
8995,rover,lr3,excellent,8 cylinders,gas,110047.0,clean,automatic,SALAE25458A490690,4wd,SUV,black,13.0
26990,chevrolet,cc4500,good,8 cylinders,gas,100921.0,clean,automatic,1GBE4C3G38F402998,4wd,truck,white,13.0
7985,ford,f150xlt,excellent,8 cylinders,gas,145000.0,clean,automatic,1FTRW07L53KD03886,rwd,truck,silver,18.0
37590,infiniti,qx80limitedsport,good,8 cylinders,gas,60560.0,clean,automatic,JN8AZ2NE9H9151571,4wd,other,white,4.0
16895,audi,q5,excellent,4 cylinders,gas,76819.0,clean,automatic,WA1LFAFP4DA051372,4wd,SUV,black,8.0
5995,nissan,sentra,good,4 cylinders,gas,73308.0,clean,automatic,3N1AB6AP3CL703504,fwd,sedan,black,9.0
17990,nissan,armadaslsportutility,good,8 cylinders,gas,77006.0,clean,other,5N1BA0NC4BN610705,4wd,SUV,silver,10.0
40990,ford,f150supercrewcabxlt,good,6 cylinders,gas,13564.0,clean,other,1FTEW1EP0KKE50898,4wd,pickup,white,2.0
34590,chevrolet,corvettecoupe2d,good,8 cylinders,gas,20182.0,clean,other,1G1YF2DWXA5104665,rwd,coupe,red,11.0
8995,ford,fusionsel,excellent,4 cylinders,gas,90468.0,clean,automatic,3FAHP0JA5CR167017,fwd,sedan,black,9.0
19999,rover,sport,excellent,8 cylinders,gas,99743.0,clean,automatic,SALSK2D43DA805592,4wd,SUV,brown,8.0
22499,dodge,durango,excellent,6 cylinders,gas,99469.0,clean,automatic,1C4RDJAG8HC898712,4wd,SUV,black,4.0
5995,pontiac,g6,like new,6 cylinders,gas,105277.0,clean,automatic,1G2ZG57N784236350,fwd,sedan,black,13.0
26999,audi,q7,good,6 cylinders,gas,101375.0,clean,automatic,WA1VAAF79HD019335,4wd,SUV,blue,4.0
37990,chevrolet,camarosscoupe2d,good,8 cylinders,gas,9704.0,clean,other,1G1FF1R79G0140582,rwd,coupe,red,5.0
17499,acura,mdxtechnologyawd,excellent,6 cylinders,gas,84000.0,clean,automatic,2HNYD2H37CH511216,4wd,SUV,white,9.0
22995,bmw,5series,excellent,8 cylinders,gas,98013.0,clean,automatic,WBAKP9C50ED692094,4wd,sedan,grey,7.0
12900,dodge,grandcaravan,excellent,6 cylinders,gas,0.0,clean,automatic,2C4RDGCG9GR373731,fwd,van,black,5.0
5950,subaru,impreza,excellent,4 cylinders,gas,125997.0,clean,automatic,JF1GE6B64AH508257,4wd,sedan,orange,11.0
6000,mazda,mazdaspeed3,good,4 cylinders,gas,142000.0,clean,manual,JM1BL1K42B1405246,fwd,hatchback,grey,10.0
36990,toyota,4runnersr5sportutility,good,6 cylinders,gas,33909.0,clean,other,JTEBU5JR6K5679412,4wd,other,black,2.0
31990,ram,1500quadcabharvestpickup,good,6 cylinders,gas,27426.0,clean,other,1C6RR7GG8JS247420,4wd,pickup,white,3.0
9999,jeep,renegade,excellent,4 cylinders,gas,13623.0,rebuilt,automatic,ZACCJABB7JPJ17517,fwd,SUV,blue,3.0
12495,honda,accordsport,excellent,4 cylinders,gas,117390.0,clean,automatic,1HGCR2F50EA277669,fwd,sedan,black,7.0
10990,honda,civiclxsedan,excellent,4 cylinders,gas,86596.0,clean,automatic,19XFB2F50DE265100,fwd,sedan,black,8.0
41590,toyota,4runnersr5premiumsport,good,6 cylinders,gas,10984.0,clean,other,JTEBU5JRXL5789641,4wd,SUV,black,1.0
38990,ford,f150supercrewcabxlt,good,6 cylinders,gas,36881.0,clean,automatic,1FTEW1EG7JFB24488,4wd,pickup,red,3.0
14995,nissan,altima25s,like new,4 cylinders,gas,33371.0,clean,automatic,1N4AL3AP9HN318552,fwd,sedan,custom,4.0
16495,chevrolet,traverse2ltawd,excellent,6 cylinders,gas,158000.0,clean,automatic,1GNKVHKD4FJ308405,4wd,SUV,black,6.0
10995,toyota,4runner,good,8 cylinders,gas,173544.0,clean,automatic,JTEBT17R840043044,4wd,wagon,custom,17.0
9995,nissan,versasedan,excellent,4 cylinders,gas,63000.0,clean,manual,3N1CN7AP3HL844425,fwd,sedan,silver,4.0
12440,chevrolet,malibu,good,4 cylinders,gas,98778.0,clean,automatic,1G1ZB5ST6HF278182,fwd,sedan,black,4.0
37990,dodge,challengerrtscatpack,good,8 cylinders,gas,12193.0,clean,other,2C3CDZFJ5GH192418,rwd,coupe,purple,5.0
6770,ford,escapexlt,excellent,6 cylinders,gas,136000.0,clean,automatic,1FMCU03G59KA04312,fwd,SUV,grey,12.0
17995,ford,transit,good,6 cylinders,gas,81037.0,clean,automatic,1FMZK1ZM0GKB39245,rwd,van,silver,5.0
28990,bmw,m3convertible2d,good,8 cylinders,gas,70703.0,clean,other,WBSDX9C57CE785089,rwd,other,silver,9.0
23400,toyota,highlander,excellent,6 cylinders,gas,53563.0,clean,automatic,5TDBKRFHXGS267626,4wd,SUV,black,5.0
26995,chevrolet,corvette,good,8 cylinders,gas,33066.0,clean,automatic,1G1YY24U455101422,rwd,coupe,silver,16.0
8970,chevrolet,express2500cargovan,good,8 cylinders,gas,236850.0,clean,automatic,1GCZGFBA5A1111294,rwd,van,white,11.0
7999,volkswagen,routanse,excellent,6 cylinders,gas,86000.0,clean,automatic,2V4RW3DG5BR634014,fwd,mini-van,black,10.0
11998,honda,crv,excellent,4 cylinders,gas,136058.0,clean,automatic,3CZRM3H34EG707711,fwd,SUV,grey,7.0
22990,nissan,maximasvsedan4d,good,6 cylinders,gas,31553.0,clean,other,1N4AA6CV5LC361406,fwd,sedan,silver,1.0
2675,cadillac,devilledts,excellent,8 cylinders,gas,108000.0,clean,automatic,1GEEH90Y73U522111,fwd,bus,black,18.0
5999,volvo,s60,good,5 cylinders,gas,113600.0,clean,automatic,YV1RH592192728200,4wd,sedan,white,12.0
35990,dodge,challengerrtcoupe2d,good,8 cylinders,gas,1548.0,clean,other,2C3CDZBT9LH119053,rwd,coupe,black,1.0
8495,mazda,cx9grandtouringawd,excellent,6 cylinders,gas,130889.0,clean,automatic,JM3TB38V990180477,4wd,SUV,blue,12.0
6900,chevrolet,tahoelt,good,8 cylinders,gas,231000.0,clean,automatic,1GNFK23009R232450,4wd,SUV,blue,12.0
8500,chevrolet,coloradonworktruck,excellent,4 cylinders,gas,127151.0,clean,automatic,1GCCSBF93C8130627,rwd,pickup,white,9.0
29990,ram,1500quadcabtradesman,good,6 cylinders,other,31622.0,clean,other,1C6RR7FG7HS699550,4wd,pickup,white,4.0
46990,chevrolet,corvettestingray,good,8 cylinders,gas,19798.0,clean,other,1G1YB2D77G5108038,rwd,coupe,silver,5.0
37990,toyota,tundradoublecabsr,good,8 cylinders,gas,22870.0,clean,other,5TFUM5F13GX069124,4wd,pickup,black,5.0
34990,jeep,grandcherokeetrailhawk,good,6 cylinders,gas,37509.0,clean,other,1C4RJFLG1JC138453,4wd,other,black,3.0
32375,volvo,xc60,good,4 cylinders,gas,40147.0,clean,automatic,LYV102RK4JB077494,4wd,SUV,white,3.0
5900,jeep,grandcherokee,excellent,6 cylinders,gas,220535.0,clean,automatic,1J8GR48K98C110114,rwd,SUV,red,13.0
36990,jeep,wranglerunlimitedallnew,good,6 cylinders,gas,16114.0,clean,other,1C4HJXDG0JW134554,4wd,SUV,black,3.0
4295,pontiac,sunfirese,like new,4 cylinders,gas,59000.0,clean,automatic,1G2JB12F237206734,fwd,coupe,blue,18.0
27990,gmc,sierra2500hdextendedcab,good,8 cylinders,gas,68696.0,clean,other,1GT220CG8CZ231238,4wd,pickup,black,9.0
21590,hyundai,genesis38sedan4d,good,6 cylinders,gas,60935.0,clean,automatic,KMHGN4JE6GU107876,rwd,sedan,white,5.0
34590,chevrolet,silverado1500double,good,6 cylinders,gas,29499.0,clean,other,1GCVKREH6GZ228691,4wd,pickup,silver,5.0
9995,volkswagen,gtiautobahn,excellent,4 cylinders,gas,152856.0,clean,automatic,WVWHD7AJ1DW098658,fwd,hatchback,grey,8.0
19400,ford,f150,excellent,6 cylinders,gas,144489.0,clean,automatic,1FTFW1ET4DFA00376,4wd,pickup,blue,8.0
3940,dodge,durango,excellent,8 cylinders,gas,193000.0,clean,automatic,1B4HR28Z4YF155714,fwd,SUV,grey,19.0
6900,ford,f250superduty,fair,8 cylinders,gas,55000.0,clean,automatic,1FTNF21576EB96296,4wd,pickup,white,15.0
17299,nissan,rogue,good,4 cylinders,gas,55749.0,clean,automatic,KNMAT2MVXHP574704,4wd,SUV,black,4.0
31900,chevrolet,silverado2500hd4x4,excellent,8 cylinders,diesel,150018.0,clean,automatic,1GCHK23D67F102532,4wd,truck,white,14.0
26990,infiniti,q5030tluxesedan4d,good,6 cylinders,gas,28278.0,clean,other,JN1EV7AP2LM207324,rwd,sedan,white,1.0
7880,honda,crv,excellent,4 cylinders,gas,123918.0,clean,automatic,JHLRE48378C002243,4wd,SUV,white,13.0
5000,dodge,journey,good,6 cylinders,gas,127000.0,clean,automatic,3D4GG57V09T219004,4wd,mini-van,grey,12.0
8999,dodge,dart,like new,4 cylinders,gas,57593.0,clean,automatic,1C3CDFAA1FD237940,fwd,sedan,white,6.0
16995,nissan,rogue,excellent,4 cylinders,gas,82032.0,clean,automatic,KNMAT2MV2HP601216,4wd,SUV,silver,4.0
12990,ford,escape,excellent,4 cylinders,gas,109274.0,clean,automatic,1FMCU9JX4EUC48930,4wd,SUV,grey,7.0
26990,infiniti,q5030tluxesedan4d,good,6 cylinders,gas,20193.0,clean,other,JN1EV7AP8JM351554,rwd,sedan,black,3.0
14900,mini,cooper,excellent,3 cylinders,gas,47615.0,clean,automatic,WMWXP5C34H2G60314,fwd,hatchback,grey,4.0
39590,ford,mustanggtpremiumcoupe2d,good,8 cylinders,gas,1419.0,clean,other,1FA6P8CF5L5136223,rwd,coupe,white,1.0
21700,honda,ridgeline,excellent,6 cylinders,gas,88061.0,clean,automatic,5FPYK1F7XEB005987,4wd,pickup,black,7.0
21995,buick,encoreessencesport,like new,4 cylinders,gas,27326.0,clean,automatic,KL4CJCSMXKB808482,fwd,SUV,red,2.0
6300,honda,odyseeexl,good,6 cylinders,gas,227000.0,clean,automatic,5FNRL3H76AB035517,fwd,mini-van,silver,11.0
44990,ford,superdutyf550drw,good,8 cylinders,diesel,52307.0,clean,automatic,1FDUF5HT3CEA93689,4wd,truck,white,9.0
23995,jeep,compasssport,like new,4 cylinders,gas,17801.0,clean,automatic,3C4NJDAB9JT308167,4wd,SUV,green,3.0
9888,chrysler,200touringsedan,excellent,4 cylinders,gas,63349.0,clean,automatic,1C3CCBBB2EN152715,fwd,sedan,silver,7.0
11988,honda,crvex,like new,4 cylinders,gas,99662.0,clean,automatic,JHLRE48558C012268,4wd,SUV,silver,13.0
23990,lincoln,navigatorsportutility,good,8 cylinders,gas,63065.0,clean,other,5LMJJ2J54DEL09382,4wd,other,black,8.0
28990,ford,f150supercrewcabxlt,good,6 cylinders,gas,45804.0,clean,other,1FTFW1ET1DFD39497,4wd,pickup,white,8.0
20499,ford,f1504x4supercab,excellent,8 cylinders,gas,70496.0,clean,automatic,1FTFX1EF9CFC72640,4wd,pickup,silver,9.0
14995,audi,ttquattro,excellent,6 cylinders,gas,58000.0,clean,automatic,TRUUF28N641010114,4wd,convertible,black,17.0
16500,chevrolet,equinox,excellent,4 cylinders,gas,61520.0,clean,automatic,2GNAXJEV8J6125967,fwd,SUV,black,3.0
34990,jeep,grandcherokeetrailhawk,good,6 cylinders,gas,37509.0,clean,other,1C4RJFLG1JC138453,4wd,other,black,3.0
12995,toyota,priushybrid,excellent,4 cylinders,hybrid,53269.0,clean,automatic,JTDKDTB33F1098255,fwd,hatchback,blue,6.0
33990,ford,superdutyf550drw,good,8 cylinders,diesel,136250.0,clean,automatic,1FDUF5HT3EEB73528,4wd,truck,white,7.0
8950,mini,coopermtconvertible,like new,4 cylinders,gas,71000.0,clean,manual,WMWMR33529TJ94345,fwd,coupe,red,12.0
37088,chevrolet,camaro1ss,good,8 cylinders,gas,35239.0,clean,automatic,1G1FF1R70H0198503,rwd,coupe,red,4.0
8796,ford,fusion,good,6 cylinders,gas,67839.0,clean,automatic,3FAHP0CG7CR324726,fwd,sedan,custom,9.0
