price,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,type,paint_color,vehicle_age,estimate_msrp
6700,chrysler,200,excellent,6 cylinders,gas,122448.0,clean,automatic,1C3CCBBG5DN659070,fwd,sedan,white,8.0,21000.0
37990,toyota,tundradoublecabsr,good,8 cylinders,gas,22870.0,clean,other,5TFUM5F13GX069124,4wd,pickup,black,5.0,45500.0
36990,gmc,sierra2500hddoublecab,good,8 cylinders,gas,23190.0,clean,other,1GT22REG1GZ401351,4wd,pickup,black,5.0,40000.0
34995,toyota,tacomatrdpro,excellent,6 cylinders,gas,53692.0,clean,automatic,5TFLU4EN5FX141269,4wd,truck,white,6.0,35900.0
5500,dodge,dart,excellent,4 cylinders,gas,70000.0,salvage,manual,1C3CDFCB6DD325336,fwd,sedan,black,8.0,18500.0
7488,toyota,camry,good,4 cylinders,gas,154543.0,clean,automatic,4T1BF3EK5AU543501,fwd,sedan,white,11.0,223000.0
14500,chevrolet,cruze,like new,4 cylinders,gas,39343.0,clean,automatic,1G1BC5SM8K7141074,fwd,sedan,black,2.0,20200.0
17950,chevrolet,silverado1500,excellent,8 cylinders,gas,181367.0,clean,automatic,3GCPCREC6EG366660,rwd,pickup,silver,7.0,36700.0
5991,ford,fusionsel,excellent,4 cylinders,gas,82202.0,clean,automatic,3FAHP08Z87R211156,fwd,sedan,custom,14.0,21575.0
25990,chevrolet,camaroltcoupe2d,good,6 cylinders,gas,21938.0,clean,other,1G1FB1RS0L0113491,rwd,coupe,green,1.0,26100.0
8599,volkswagen,passat,excellent,5 cylinders,gas,100011.0,clean,automatic,1VWBH7A35CC096453,fwd,sedan,silver,9.0,26500.0
33990,gmc,sierra1500doublecabsle,good,6 cylinders,gas,24299.0,clean,other,1GTV2MEHXJZ346690,4wd,pickup,white,3.0,39900.0
13995,ford,escape4x4,like new,4 cylinders,gas,41536.0,clean,automatic,1FMCU9GX7DUD04459,4wd,SUV,blue,8.0,26775.0
7950,ford,focus,excellent,4 cylinders,gas,73976.0,clean,automatic,1FADP3K22DL356148,fwd,hatchback,silver,8.0,19500.0
9999,chevrolet,cruzeltz,excellent,4 cylinders,gas,54693.0,clean,automatic,1G1PH5SC4C7273930,fwd,sedan,red,9.0,19800.0
3000,ford,focus,like new,4 cylinders,gas,170000.0,clean,automatic,1FAHP35N18W185940,fwd,sedan,blue,13.0,15770.0
28000,chevrolet,sssedan,good,8 cylinders,gas,75129.0,rebuilt,automatic,6G3F15RW0FL107331,rwd,sedan,black,6.0,38900.0
36995,mercedes-benz,cclass,like new,4 cylinders,gas,33151.0,clean,automatic,55SWF6EB8GU154486,4wd,sedan,white,5.0,64000.0
17590,acura,rdxsportutility4d,good,6 cylinders,gas,80556.0,clean,automatic,5J8TB3H30FL002931,fwd,SUV,brown,6.0,38500.0
6995,honda,odysseyexl,good,6 cylinders,gas,123000.0,clean,automatic,5FNRL38607B442099,fwd,van,silver,14.0,29850.0
32995,chevrolet,corvette,good,8 cylinders,gas,39228.0,clean,automatic,1G1YE3DW7C5100973,rwd,convertible,white,9.0,50000.0
13488,chevrolet,silverado1500,excellent,8 cylinders,gas,219311.0,clean,automatic,1GCPKSE75CF158930,4wd,truck,white,9.0,38500.0
2500,dodge,calibersxt,good,4 cylinders,gas,204159.0,clean,automatic,1B3HB48B68D580967,fwd,wagon,white,13.0,19500.0
9995,jeep,patriot,good,6 cylinders,gas,72617.0,clean,automatic,1C4NJRFB6FD408620,fwd,SUV,black,6.0,24795.0
15499,gmc,yukonxldenali,excellent,8 cylinders,gas,128394.0,clean,automatic,1GKUKMEFXAR216875,4wd,SUV,white,11.0,67480.0
8499,chevrolet,malibu,excellent,4 cylinders,gas,153247.0,clean,automatic,1G11E5SA2DF311255,fwd,sedan,brown,8.0,23500.0
14499,chevrolet,suburban,excellent,8 cylinders,gas,164769.0,clean,automatic,1GNSKJE74CR181044,4wd,SUV,silver,9.0,52000.0
16995,toyota,rav4,like new,4 cylinders,gas,93487.0,clean,automatic,JTMRFREV8ED094580,4wd,SUV,white,7.0,28000.0
4395,chevrolet,impala,good,6 cylinders,gas,151172.0,clean,automatic,2G1WF52E639391852,fwd,sedan,black,18.0,20290.0
30900,chevrolet,silverado1500,excellent,8 cylinders,gas,113000.0,clean,automatic,3GCUKREC2FG287865,4wd,truck,red,6.0,39200.0
42900,ford,superdutyf250srw,excellent,8 cylinders,diesel,145000.0,clean,automatic,1FT7W2BT2DEB73222,4wd,truck,black,8.0,62000.0
44990,ram,5500,good,6 cylinders,diesel,80733.0,clean,automatic,3C7WRNFL3FG705901,4wd,truck,white,6.0,55000.0
22990,acura,tlx35sedan4d,good,6 cylinders,gas,52498.0,clean,automatic,19UUB2F35JA004194,fwd,sedan,white,3.0,33500.0
12988,volkswagen,passat,excellent,4 cylinders,gas,71779.0,clean,automatic,1VWCN7A35DC032802,fwd,sedan,blue,8.0,30000.0
29990,chevrolet,coloradocrewcabwork,good,6 cylinders,gas,11401.0,clean,other,1GCGTBEN7J1162712,4wd,pickup,red,3.0,33100.0
7995,kia,rio,good,4 cylinders,gas,63583.0,clean,automatic,KNADM4A33D6278414,fwd,sedan,black,8.0,14900.0
34990,jeep,grandcherokeetrailhawk,good,6 cylinders,gas,37509.0,clean,other,1C4RJFLG1JC138453,4wd,other,black,3.0,44995.0
28488,chevrolet,silverado1500ltz,good,8 cylinders,gas,121881.0,clean,automatic,3GCPCSECXFG402150,rwd,pickup,grey,6.0,38800.0
5998,ford,fiestase,like new,4 cylinders,gas,89687.0,clean,automatic,3FADP4BJXEM202297,fwd,sedan,blue,7.0,15500.0
8500,mini,cooperconvertible,excellent,4 cylinders,gas,44648.0,clean,automatic,WMWRH33587TL95270,fwd,convertible,blue,14.0,24000.0
10500,ford,mustang,excellent,8 cylinders,gas,125045.0,clean,automatic,1ZVHT85H965131959,rwd,convertible,red,15.0,31000.0
21624,audi,q5,good,6 cylinders,gas,108601.0,clean,automatic,WA1D7AFP4GA014571,4wd,SUV,custom,5.0,58000.0
10999,acura,mdxshawd,excellent,6 cylinders,gas,161000.0,clean,automatic,2HNYD2H23BH530206,4wd,SUV,black,10.0,42980.0
6700,ford,edge,good,6 cylinders,gas,162290.0,clean,automatic,2FMDK4GC7DBE26755,4wd,sedan,silver,8.0,28500.0
13750,cadillac,escaladeesv,excellent,8 cylinders,gas,155000.0,clean,automatic,1GYFK66887R345264,4wd,SUV,white,14.0,70780.0
9995,cadillac,escalade,excellent,8 cylinders,gas,214053.0,clean,automatic,1GYFK63867R333957,4wd,SUV,white,14.0,62000.0
39990,ford,mustanggtcoupe2d,good,8 cylinders,gas,549.0,clean,other,1FA6P8CFXL5174241,rwd,coupe,blue,1.0,43000.0
11000,subaru,foresterpremium,good,4 cylinders,gas,110866.0,clean,automatic,JF2SHADC3BH778620,4wd,SUV,blue,10.0,24495.0
35900,rover,sport,excellent,6 cylinders,gas,65918.0,clean,automatic,SALWG2VF2FA541335,4wd,SUV,black,6.0,74700.0
7995,toyota,prius,like new,4 cylinders,hybrid,138750.0,clean,automatic,JTDKN3DUXD5548413,fwd,hatchback,white,8.0,24500.0
32700,ford,transit,like new,6 cylinders,gas,13646.0,clean,automatic,1FTYR1ZM3KKA71124,rwd,van,white,2.0,36600.0
25995,mazda,cx5,like new,4 cylinders,gas,30040.0,clean,automatic,JM3KFBDL0H0217350,4wd,SUV,red,4.0,30500.0
24995,mercedes-benz,sclass,good,8 cylinders,gas,69847.0,clean,automatic,WDDNG9EB3CA425247,4wd,sedan,blue,9.0,101600.0
6999,jeep,grandcherokee,excellent,6 cylinders,gas,209811.0,clean,automatic,1J8GR48K89C531677,4wd,SUV,silver,12.0,35000.0
38995,gmc,yukon,excellent,8 cylinders,gas,82459.0,clean,automatic,1GKS1CKJ3GR272467,rwd,SUV,black,5.0,74900.0
13488,buick,encoreleather,like new,4 cylinders,gas,89101.0,clean,automatic,KL4CJGSB1EB619424,4wd,SUV,grey,7.0,31600.0
23900,ford,f2504wdoneownerverycleantruck,excellent,8 cylinders,gas,163677.0,clean,automatic,1FT7W2B63GEC39792,4wd,truck,white,5.0,45500.0
35590,ram,1500crewcabbighorn,good,6 cylinders,other,22805.0,clean,other,1C6RR7LG2JS220638,4wd,pickup,black,3.0,40500.0
9995,chevrolet,cruzelimited,good,4 cylinders,gas,66000.0,clean,automatic,1G1PE5SB5G7190142,fwd,sedan,silver,5.0,19600.0
33590,chevrolet,silverado1500double,good,6 cylinders,other,15591.0,clean,other,1GCRYAEH3LZ179610,4wd,pickup,white,1.0,36300.0
30990,toyota,siennalminivan4d,good,6 cylinders,gas,4015.0,clean,other,5TDZZ3DC2JS906927,fwd,van,silver,3.0,31300.0
9995,chrysler,crossfire,excellent,6 cylinders,gas,47000.0,clean,automatic,1C3AN69L44X024390,rwd,coupe,black,17.0,24500.0
36590,chevrolet,silverado1500double,good,8 cylinders,gas,13146.0,clean,other,1GCVKREC5HZ247187,4wd,pickup,red,4.0,38500.0
26990,lexus,es350sedan4d,good,6 cylinders,gas,20583.0,clean,other,58ABK1GG7GU033791,fwd,sedan,black,5.0,38000.0
35590,dodge,challengersrt8coupe2d,good,8 cylinders,gas,16796.0,clean,other,2B3CJ7DJ7BH589702,rwd,coupe,green,10.0,43500.0
9499,gmc,terrain,excellent,4 cylinders,gas,115264.0,clean,automatic,2CTALDEW7A6279010,fwd,SUV,silver,11.0,25390.0
6450,lexus,rx400h,good,6 cylinders,gas,172500.0,clean,automatic,JTJHW31U872031495,4wd,SUV,green,14.0,45000.0
29590,ford,expeditionxltsport,good,6 cylinders,gas,70760.0,clean,other,1FMJU1JT1HEA52352,4wd,SUV,blue,4.0,52330.0
17800,buick,encorepreferred,excellent,4 cylinders,gas,42232.0,clean,automatic,KL4CJASB4JB512553,fwd,SUV,red,3.0,28900.0
35590,ram,1500crewcabbighorn,good,6 cylinders,other,22805.0,clean,other,1C6RR7LG2JS220638,4wd,pickup,black,3.0,38500.0
14838,hyundai,elantrasel,good,4 cylinders,gas,72963.0,clean,automatic,5NPD84LF6JH298821,fwd,sedan,blue,3.0,19500.0
10900,ford,f2504wd1ownercleancheaptruck,excellent,8 cylinders,gas,235861.0,clean,automatic,1FT7X2B67BEC96826,4wd,truck,red,10.0,40000.0
10970,chevrolet,malibuls,excellent,4 cylinders,gas,67459.0,clean,automatic,1G11B5SL7FF225615,fwd,sedan,blue,6.0,22100.0
38590,chevrolet,corvettegrandsport,good,8 cylinders,gas,32086.0,clean,automatic,1G1YW3DW4C5101754,rwd,convertible,white,9.0,59900.0
36990,gmc,sierra1500doublecabsle,good,8 cylinders,gas,23424.0,clean,other,2GTV2MECXJ1106083,4wd,pickup,black,3.0,38500.0
9000,mazda,miatamx5,excellent,4 cylinders,gas,56700.0,clean,automatic,JM1NC25F570128735,rwd,convertible,white,13.0,24990.0
39590,ford,mustanggtpremiumcoupe2d,good,8 cylinders,gas,1419.0,clean,other,1FA6P8CF5L5136223,rwd,coupe,white,1.0,42600.0
4975,chevrolet,hhrlspanel4drwagon,excellent,4 cylinders,gas,132098.0,clean,automatic,3GCDA85D68S645586,fwd,wagon,silver,13.0,20050.0
8000,nissan,murano,excellent,6 cylinders,gas,68000.0,clean,automatic,JN8AZ18U39W008891,fwd,SUV,silver,12.0,29400.0
41995,infiniti,qx80,good,8 cylinders,gas,63994.0,clean,automatic,JN8AZ2NE1H9153587,4wd,SUV,custom,4.0,65700.0
7495,jeep,liberty,good,6 cylinders,gas,125816.0,clean,automatic,1J4PN5GK1AW103909,4wd,SUV,black,11.0,32500.0
13500,jeep,grandcherokeeoverland4wd,excellent,8 cylinders,gas,157567.0,clean,automatic,1C4RJFCT1CC202815,4wd,SUV,blue,9.0,48500.0
28459,jeep,grandcherokee,excellent,6 cylinders,gas,77270.0,clean,automatic,1C4RJFJG1GC373706,4wd,SUV,red,5.0,52790.0
17995,kia,fortelxs,excellent,4 cylinders,gas,55809.0,clean,automatic,3KPF24AD4KE070799,fwd,sedan,white,2.0,18500.0
3992,buick,lucerne,excellent,8 cylinders,gas,163011.0,clean,automatic,1G4HE57Y46U146850,fwd,sedan,blue,15.0,38500.0
5000,ford,escape,good,6 cylinders,gas,190100.0,clean,automatic,1FMCU93G89KB35013,4wd,SUV,white,12.0,25300.0
20312,chevrolet,malibult,like new,4 cylinders,gas,35803.0,clean,automatic,1G1ZD5ST2LF017277,fwd,sedan,black,1.0,23395.0
10800,dodge,journeysxtawd,excellent,6 cylinders,gas,100740.0,clean,automatic,3C4PDDBG5DT620064,4wd,SUV,white,3.0,26500.0
6500,subaru,legacy25ipremium,excellent,4 cylinders,gas,232100.0,clean,automatic,4S3BNAC62F3038062,4wd,sedan,custom,6.0,25000.0
33990,ford,superdutyf550drw,good,8 cylinders,diesel,136250.0,clean,automatic,1FDUF5HT3EEB73528,4wd,truck,white,7.0,57000.0
37995,ram,1500,good,6 cylinders,gas,91099.0,clean,automatic,1C6RR7NM8GS230411,4wd,truck,white,5.0,52000.0
25990,chevrolet,silverado1500regular,good,8 cylinders,other,82140.0,clean,automatic,1GCNKREC1EZ373672,4wd,pickup,black,7.0,36500.0
29990,toyota,fjcruisersportutility,good,6 cylinders,gas,103360.0,clean,other,JTEBU4BF3CK145026,4wd,other,white,9.0,30000.0
9995,subaru,forester25ipremium,excellent,4 cylinders,gas,87405.0,clean,automatic,JF2SH64619H726775,4wd,SUV,blue,12.0,26495.0
33999,jeep,wranglerunlimitedsahara,good,6 cylinders,gas,41454.0,clean,automatic,1C4HJWEG4HL601799,4wd,other,silver,4.0,38500.0
11995,chevrolet,suburban,good,8 cylinders,gas,124390.0,clean,automatic,1GNFK16387J245085,4wd,SUV,grey,14.0,47160.0
11995,gmc,acadia,good,6 cylinders,gas,103125.0,clean,automatic,1GKKVRED9CJ321547,4wd,SUV,silver,9.0,37140.0
5700,hyundai,santafeseawd,excellent,6 cylinders,gas,136000.0,clean,automatic,5NMSH73E07H059951,4wd,SUV,blue,14.0,25400.0
14000,toyota,tacomaprerunnerv6,excellent,6 cylinders,gas,139000.0,clean,automatic,5TEKU72N95Z006806,rwd,pickup,silver,16.0,20200.0
25595,chevrolet,traversels,good,6 cylinders,gas,29458.0,clean,automatic,1GNERFKW2JJ158083,fwd,hatchback,silver,3.0,31300.0
6995,subaru,legacy,good,4 cylinders,gas,104000.0,clean,manual,4S3BMAA64B1216923,4wd,sedan,black,10.0,19000.0
11950,gmc,sierra1500,excellent,8 cylinders,gas,166763.0,clean,automatic,3GTRKVE35AG175987,4wd,truck,black,11.0,33500.0
41590,buick,enclaveavenirsport,good,6 cylinders,gas,29010.0,clean,other,5GAERDKWXLJ231184,fwd,SUV,red,1.0,48000.0
36990,cadillac,xt5premiumluxury,good,6 cylinders,gas,23998.0,clean,other,1GYKNCRS9LZ194120,fwd,other,black,1.0,64940.0
26990,acura,rdxtechnologyand,good,6 cylinders,gas,30386.0,clean,other,5J8TB3H59JL009998,fwd,other,silver,3.0,40000.0
46950,ram,2500laramiemegacab,excellent,6 cylinders,diesel,90971.0,clean,automatic,3C6UD5PL0CG330845,4wd,truck,black,9.0,54350.0
41788,ford,f150xlt,like new,8 cylinders,gas,63856.0,clean,automatic,1FTEW1EFXHKE54506,4wd,truck,red,4.0,45300.0
11500,hyundai,sonata,excellent,4 cylinders,gas,80537.0,clean,automatic,5NPE24AF4GH286295,fwd,sedan,black,4.0,23500.0
20495,nissan,maxima,good,6 cylinders,gas,87208.0,clean,automatic,1N4AA6AP9HC410327,rwd,sedan,white,4.0,33500.0
28250,lexus,es,excellent,6 cylinders,gas,35632.0,clean,automatic,58ABK1GG0HU064561,fwd,sedan,black,4.0,38900.0
38990,infiniti,qx60luxesportutility,good,6 cylinders,gas,5279.0,clean,other,5N1DL0MN9LC508268,fwd,other,black,1.0,44400.0
32900,mercedes-benz,cclass,excellent,4 cylinders,gas,34981.0,clean,automatic,WDDWJ4JB9HF406937,rwd,coupe,white,4.0,43000.0
12999,gmc,terrain,excellent,4 cylinders,gas,86478.0,clean,automatic,2GKALMEK0D6200861,fwd,SUV,black,8.0,26885.0
17788,hyundai,tucsonsel,good,4 cylinders,gas,68517.0,clean,automatic,KM8J33A40JU696198,fwd,other,black,3.0,25000.0
6995,honda,odysseyexlwdvdwnavi,like new,6 cylinders,gas,212704.0,clean,automatic,5FNRL3H79AB096330,fwd,van,brown,11.0,28900.0
30900,subaru,outback,excellent,4 cylinders,gas,18591.0,clean,automatic,4S4BTANC1L3194075,4wd,wagon,white,1.0,38500.0
46990,chevrolet,corvettestingray,good,8 cylinders,gas,16966.0,clean,other,1G1YA3D74E5119018,rwd,other,white,7.0,55995.0
25000,toyota,4runnertrailpremium,excellent,6 cylinders,gas,169500.0,clean,automatic,JTEBU5JR8G5299074,4wd,SUV,red,5.0,35800.0
14945,buick,enclave,excellent,6 cylinders,gas,124034.0,clean,automatic,5GAKRDKD5DJ165646,fwd,SUV,black,8.0,48200.0
11999,gmc,acadia,excellent,6 cylinders,gas,82508.0,clean,automatic,1GKKRNED0BJ160405,fwd,SUV,silver,10.0,33610.0
14000,toyota,tundrasr5doublecab,excellent,8 cylinders,gas,164350.0,clean,automatic,5TFRY5F13AX078942,rwd,truck,white,11.0,36300.0
37590,dodge,chargerrtsedan4d,good,8 cylinders,gas,7762.0,clean,other,2C3CDXCT7LH153799,rwd,sedan,purple,1.0,38500.0
19988,honda,crv,like new,4 cylinders,gas,17.0,clean,automatic,2HKRM4H34DH643493,4wd,SUV,grey,8.0,23950.0
41990,ford,mustanggtcoupe2d,good,8 cylinders,gas,561.0,clean,other,1FA6P8CFXL5169606,rwd,coupe,white,1.0,42500.0
14495,jeep,wrangler,good,6 cylinders,gas,113573.0,clean,other,1J4FA24198L514729,4wd,SUV,grey,13.0,23800.0
20900,chevrolet,corvette,good,8 cylinders,gas,49446.0,clean,manual,1G1YY32G635129822,fwd,convertible,black,18.0,48500.0
10500,ford,f150pickup,good,8 cylinders,gas,103500.0,clean,automatic,1FTPX14V27FA23664,4wd,pickup,silver,14.0,32500.0
34590,chevrolet,silverado1500double,good,6 cylinders,gas,29499.0,clean,other,1GCVKREH6GZ228691,4wd,pickup,silver,5.0,38500.0
27590,acura,tlx35sedan4d,good,6 cylinders,gas,14448.0,clean,other,19UUB2F32KA009595,fwd,sedan,white,2.0,36500.0
4900,honda,accord,excellent,4 cylinders,gas,130000.0,clean,automatic,JHMCM561X7C009858,fwd,sedan,silver,14.0,22000.0
36990,gmc,sierra2500hddoublecab,good,8 cylinders,gas,23190.0,clean,other,1GT22REG1GZ401351,4wd,pickup,black,5.0,46900.0
17999,jeep,wrangler,good,6 cylinders,gas,149998.0,clean,other,1C4AJWAG2DL591761,4wd,SUV,green,8.0,29000.0
18990,subaru,outback25ilimited,excellent,4 cylinders,gas,80020.0,clean,automatic,4S4BSBNC9G3337658,4wd,SUV,black,5.0,33995.0
14990,mercedes-benz,sclass,excellent,8 cylinders,gas,38698.0,clean,automatic,WDBNG75J16A465917,rwd,sedan,grey,15.0,84600.0
38990,chevrolet,corvettegrandsport,good,8 cylinders,gas,51525.0,clean,other,1G1YW3DW6D5106133,rwd,other,red,8.0,59700.0
35990,dodge,challengerrtcoupe2d,good,8 cylinders,gas,1548.0,clean,other,2C3CDZBT9LH119053,rwd,coupe,black,1.0,36400.0
32995,infiniti,qx60,excellent,6 cylinders,gas,27306.0,clean,automatic,5N1DL0MM7LC509894,4wd,SUV,grey,1.0,48650.0
24995,toyota,rav4xleawd,like new,4 cylinders,gas,35081.0,clean,automatic,2T3P1RFV4KW031656,4wd,SUV,black,2.0,33500.0
33990,gmc,sierra1500doublecabsle,good,6 cylinders,gas,24299.0,clean,other,1GTV2MEHXJZ346690,4wd,pickup,white,3.0,39200.0
13495,ford,mustang,excellent,8 cylinders,gas,101314.0,clean,automatic,1ZVHT82H385180226,rwd,coupe,red,13.0,28800.0
19900,hyundai,sonata,good,4 cylinders,gas,21872.0,clean,automatic,5NPE34AF0KH789800,fwd,sedan,white,2.0,24700.0
12100,subaru,outbackpremium,good,4 cylinders,gas,123386.0,clean,automatic,4S4BRCCC1D3246366,4wd,wagon,white,8.0,26800.0
22900,gmc,sierra2500,excellent,8 cylinders,gas,177406.0,clean,automatic,1GT11XEG8FF162660,rwd,pickup,white,6.0,34800.0
13999,audi,a630tquattro,excellent,6 cylinders,gas,101617.0,clean,automatic,WAUBGAFC3CN006004,4wd,sedan,black,9.0,60000.0
16998,dodge,challengerrt,excellent,8 cylinders,gas,79209.0,salvage,manual,2C3CDYBT9DH548723,rwd,coupe,white,8.0,30600.0
9499,hyundai,azera,excellent,6 cylinders,gas,121000.0,clean,automatic,KMHFH4JG2DA214537,fwd,sedan,red,8.0,35000.0
18999,cadillac,srx,excellent,6 cylinders,gas,69154.0,clean,automatic,3GYFNFE37FS518216,4wd,SUV,black,6.0,45100.0
3988,chevrolet,tahoe,good,8 cylinders,gas,300000.0,clean,automatic,1GNEK13Z12J132737,4wd,SUV,red,19.0,39400.0
4495,chrysler,pacifica,good,6 cylinders,gas,128373.0,clean,automatic,2A8GF78486R882622,4wd,SUV,brown,15.0,36300.0
12695,toyota,prius,excellent,4 cylinders,gas,99554.0,clean,automatic,JTDKBRFU8G3006977,fwd,hatchback,black,5.0,24500.0
21995,chevrolet,silverado1500ltz,good,8 cylinders,gas,147683.0,clean,automatic,3GCPKTE78DG179180,4wd,truck,grey,8.0,38500.0
34990,jeep,grandcherokeetrailhawk,good,6 cylinders,gas,37509.0,clean,other,1C4RJFLG1JC138453,4wd,other,black,3.0,44100.0
8695,honda,odyssey,good,6 cylinders,gas,189621.0,clean,automatic,5FNRL5H9XBB073685,fwd,van,black,10.0,42500.0
14000,ford,mustang,like new,8 cylinders,gas,25382.0,clean,automatic,1FAFP45X73F424172,rwd,convertible,white,18.0,30500.0
30590,lexus,gx460sportutility4d,good,8 cylinders,gas,70376.0,clean,automatic,JTJBM7FX2E5073310,4wd,SUV,silver,7.0,61310.0
4981,dodge,avengerlux,good,6 cylinders,gas,149675.0,clean,automatic,1B3BD2FG8BN508947,fwd,sedan,red,10.0,23900.0
9995,ford,fiesta,excellent,4 cylinders,gas,53129.0,clean,automatic,3FADP4BJ0BM197025,fwd,sedan,white,10.0,15500.0
6495,nissan,rogue,good,4 cylinders,gas,133324.0,clean,automatic,JN8AS5MT4CW281418,fwd,SUV,grey,9.0,22800.0
34395,ford,f150,excellent,8 cylinders,gas,15174.0,clean,automatic,1FTMF1C55KKE18879,rwd,pickup,white,2.0,41735.0
22900,toyota,tacoma,excellent,6 cylinders,gas,116990.0,clean,automatic,5TFUU4EN3DX056464,fwd,pickup,white,8.0,34500.0
10900,lincoln,mks,good,4 cylinders,gas,137606.0,clean,automatic,1LNHL9FT0FG600027,4wd,sedan,custom,6.0,48680.0
18250,bmw,335isport,excellent,6 cylinders,gas,89900.0,clean,automatic,WBA3A9G51DNP36712,rwd,sedan,white,8.0,38900.0
15000,chevrolet,expressg1500,excellent,8 cylinders,gas,67776.0,clean,automatic,1GNSGBF44D1190306,rwd,van,black,8.0,32100.0
7999,subaru,imprezaawd,excellent,4 cylinders,gas,145741.0,rebuilt,automatic,4S3GTAD64J3700405,4wd,hatchback,white,3.0,24600.0
12495,ford,fusion,like new,4 cylinders,gas,85497.0,clean,automatic,3FA6P0K90GR124223,fwd,sedan,custom,5.0,33500.0
7900,nissan,sentra,excellent,4 cylinders,gas,0.0,clean,automatic,3N1AB7AP3FY280100,fwd,sedan,silver,6.0,16500.0
8915,chrysler,200,excellent,4 cylinders,gas,143876.0,clean,automatic,1C3CCCAB6FN711207,fwd,sedan,brown,6.0,20000.0
33990,ram,1500crewcabtradesman,good,8 cylinders,gas,17033.0,clean,other,3C6RR7KT7HG794054,4wd,pickup,blue,4.0,39990.0
18000,ford,f250superduty,excellent,8 cylinders,gas,152661.0,clean,automatic,1FT7X2B6XDEA92850,4wd,truck,white,8.0,40500.0
8199,chevrolet,traverseltawd,good,6 cylinders,gas,141490.0,clean,automatic,1GNKVGED2BJ163249,4wd,SUV,grey,10.0,35995.0
29590,ford,expeditionxltsport,good,6 cylinders,gas,70760.0,clean,other,1FMJU1JT1HEA52352,4wd,SUV,blue,4.0,60530.0
18980,jeep,grandcherokeelimited,excellent,6 cylinders,gas,147770.0,clean,automatic,1C4RJEBG0FC693817,rwd,SUV,grey,6.0,39000.0
11595,nissan,altimas,excellent,4 cylinders,gas,112135.0,clean,automatic,1N4AL3AP7FN398642,fwd,sedan,silver,6.0,23600.0
13995,hyundai,sonata,excellent,4 cylinders,gas,53450.0,clean,automatic,5NPE24AF0FH080017,fwd,sedan,grey,6.0,22700.0
35590,gmc,sierra1500doublecabsle,good,6 cylinders,gas,22299.0,clean,automatic,1GTV2MEH3JZ364674,4wd,pickup,silver,3.0,38000.0
3800,toyota,prius,good,5 cylinders,hybrid,212000.0,clean,automatic,JTDKB20U663137548,fwd,hatchback,silver,15.0,23900.0
1900,ford,taurusse,good,6 cylinders,gas,137500.0,clean,automatic,1FAFP53U17A211798,fwd,sedan,grey,14.0,24325.0
8997,ford,mustang,excellent,6 cylinders,gas,175814.0,clean,automatic,1ZVBP8AN2A5101880,rwd,coupe,red,11.0,22500.0
24900,jeep,compasstrailhawk,excellent,4 cylinders,gas,40260.0,clean,automatic,3C4NJDDB8KT821875,4wd,SUV,silver,2.0,31400.0
32990,jeep,wranglerunlimitedsport,good,6 cylinders,gas,30041.0,clean,other,1C4BJWDG5HL705371,4wd,other,silver,4.0,35800.0
36900,chevrolet,suburban,excellent,8 cylinders,gas,78899.0,clean,automatic,1GNSKKKC1FR182664,4wd,SUV,grey,6.0,65000.0
11900,gmc,sierra2500hd,good,8 cylinders,gas,106100.0,clean,automatic,1GDHC24U96E185028,rwd,truck,green,15.0,28300.0
16988,ram,promastercitycargovan,good,4 cylinders,gas,89068.0,clean,automatic,ZFBERFAB1H6D84092,fwd,van,white,4.0,24000.0
38590,chevrolet,corvettegrandsport,good,8 cylinders,gas,30237.0,clean,other,1G1YR3DW3B5102190,rwd,other,red,10.0,54900.0
5000,jeep,commander,good,8 cylinders,gas,195000.0,clean,automatic,1J8HG48N56C313714,4wd,SUV,green,15.0,33500.0
14995,toyota,tacoma,excellent,6 cylinders,gas,134060.0,clean,other,5TEUU42N98Z476510,4wd,truck,blue,13.0,29000.0
5695,hyundai,sonata,like new,4 cylinders,gas,135000.0,clean,manual,5NPEB4AC3BH066676,fwd,sedan,white,10.0,19700.0
